,cpus_per_task,time_limit,count_queue,count_queue_user,mean_req_cpus,sum_req_cpus,min_req_cpus,max_req_cpus,mean_req_cpus_user,sum_req_cpus_user,min_req_cpus_user,max_req_cpus_user,mean_timelimit,sum_timelimit,min_timelimit,max_timelimit,mean_timelimit_user,sum_timelimit_user,min_timelimit_user,max_timelimit_user,mean_now_time_waiting,sum_now_time_waiting,min_now_time_waiting,max_now_time_waiting,mean_now_time_waiting_user,sum_now_time_waiting_user,min_now_time_waiting_user,max_now_time_waiting_user,count_running,count_running_user,mean_now_time_running,sum_now_time_running,min_now_time_running,max_now_time_running,mean_now_time_running_user,sum_now_time_running_user,min_now_time_running_user,max_now_time_running_user
10,1,1,5,5,1.0,4,1,1,0.0,0,0,0,1.5,6,1,2,0.0,0,0,0,5.936906051635742,29.68453025817871,2.7369060516357417,13.736906051635742,5.936906051635742,29.68453025817871,2.7369060516357417,13.736906051635742,4,0,15.990381002426147,63.96152400970459,10.740381002426147,19.740381002426147,0.0,0.0,0.0,0.0
11,1,1,5,5,1.0,4,1,1,0.0,0,0,0,1.5,6,1,2,0.0,0,0,0,10.733008098602292,53.66504049301147,7.533008098602295,18.5330080986023,10.733008098602292,53.66504049301147,7.533008098602295,18.5330080986023,4,0,20.787070989608765,83.14828395843506,15.537070989608765,24.537070989608765,0.0,0.0,0.0,0.0
12,1,2,6,0,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,2.0,2,2,2,10.366029342015583,62.1961760520935,6.032696008682251,19.03269600868225,0.0,0.0,0.0,0.0,4,1,21.286783933639526,85.14713573455809,16.036783933639526,25.03678393363953,16.036783933639526,16.036783933639526,16.036783933639526,16.036783933639526
13,1,3,6,0,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,2.0,2,2,2,10.675900300343832,64.05540180206299,6.342566967010497,19.342566967010494,0.0,0.0,0.0,0.0,4,1,21.59589791297913,86.3835916519165,16.345897912979126,25.34589791297913,16.345897912979126,16.345897912979126,16.345897912979126,16.345897912979126
14,1,1,8,6,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,1.0,1,1,1,13.925601959228516,111.40481567382812,8.425601959228517,20.425601959228516,15.758935292561851,94.5536117553711,9.425601959228516,20.425601959228516,4,1,22.42972993850708,89.71891975402832,4.42972993850708,33.42972993850708,4.42972993850708,4.42972993850708,4.42972993850708,4.42972993850708
15,1,1,9,7,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,1.0,1,1,1,14.050780057907104,126.45702052116394,2.0507800579071045,22.050780057907104,15.193637200764249,106.35546040534972,2.0507800579071045,22.050780057907104,4,1,24.055301904678345,96.22120761871338,6.055301904678345,35.055301904678345,6.055301904678345,6.055301904678345,6.055301904678345,6.055301904678345
16,1,1,9,7,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,1.0,1,1,1,19.710624668333267,177.3956220149994,8.15506911277771,27.15506911277771,20.15506911277771,141.08548378944397,8.15506911277771,27.15506911277771,4,1,29.158704996109012,116.63481998443605,2.1587049961090092,43.15870499610901,2.1587049961090092,2.1587049961090092,2.1587049961090092,2.1587049961090092
17,1,1,9,7,1.0,4,1,1,1.0,2,1,1,1.5,6,1,2,1.0,2,1,1,19.405534479353165,174.64981031417847,2.8499789237976074,28.849978923797607,18.99283606665475,132.94985246658322,2.8499789237976074,28.849978923797607,4,2,20.854058027267453,83.41623210906981,1.854058027267456,39.85405802726745,3.354058027267456,6.708116054534912,1.854058027267456,4.854058027267456
18,1,2,9,0,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,2.0,2,2,2,20.72980448934767,186.56824040412903,4.174248933792113,30.17424893379211,0.0,0.0,0.0,0.0,4,1,22.177563905715946,88.71025562286377,3.1775639057159424,41.177563905715935,41.177563905715935,41.177563905715935,41.177563905715935,41.177563905715935
19,1,1,9,7,1.0,4,1,1,1.0,2,1,1,1.5,6,1,2,1.0,2,1,1,21.432845566007828,192.89561009407043,4.8772900104522705,30.87729001045227,21.020147153309413,147.14103007316592,4.8772900104522705,30.87729001045227,4,2,22.88103103637695,91.5241241455078,3.881031036376953,41.88103103637695,5.381031036376953,10.762062072753906,3.881031036376953,6.881031036376952
20,1,1,9,7,1.0,4,1,1,1.0,2,1,1,1.5,6,1,2,1.0,2,1,1,22.042577478620743,198.38319730758667,5.4870219230651855,31.487021923065186,21.629879065922328,151.40915346145633,5.4870219230651855,31.487021923065186,4,2,23.490957021713253,93.96382808685304,4.490957021713257,42.49095702171326,5.990957021713258,11.981914043426515,4.490957021713257,7.490957021713258
21,1,1,13,10,1.0,4,1,1,1.0,2,1,1,1.5,6,1,2,1.0,2,1,1,19.507070321303143,253.59191417694092,4.19937801361084,35.19937801361085,19.39937801361084,193.9937801361084,4.19937801361084,35.19937801361085,4,2,27.202924966812137,108.81169986724855,8.202924966812134,46.20292496681214,9.702924966812132,19.405849933624264,8.202924966812134,11.202924966812134
22,1,1,14,11,1.0,4,1,1,1.0,2,1,1,1.5,6,1,2,1.0,2,1,1,20.764547313962666,290.7036623954773,2.8359758853912354,37.83597588539123,20.29052133993669,223.1957347393036,2.8359758853912354,37.83597588539123,4,2,29.83975601196289,119.35902404785156,10.83975601196289,48.83975601196289,12.33975601196289,24.67951202392578,10.83975601196289,13.83975601196289
23,1,2,13,1,1.0,4,1,1,1.0,1,1,1,1.5,6,1,2,2.0,2,2,2,22.403451846196102,291.2448740005493,6.634221076965332,41.634221076965325,13.634221076965332,13.634221076965332,13.634221076965332,13.634221076965332,4,1,28.888556003570557,115.55422401428223,4.638556003570557,54.638556003570564,54.638556003570564,54.638556003570564,54.638556003570564,54.638556003570564
24,1,2,12,1,1.0,4,1,1,0.0,0,0,0,1.25,5,1,2,0.0,0,0,0,23.053922573725387,276.6470708847046,8.887255907058718,38.88725590705872,15.887255907058716,15.887255907058716,15.887255907058716,15.887255907058716,4,0,17.390712022781372,69.56284809112549,1.8907120227813718,53.890712022781365,0.0,0.0,0.0,0.0
25,1,1,13,8,1.0,3,1,1,1.0,2,1,1,1.3333333333333333,4,1,2,1.0,2,1,1,22.591257792252758,293.6863512992859,4.898950099945068,41.89895009994507,22.27395009994507,178.19160079956055,12.898950099945068,33.89895009994507,3,2,22.23639829953511,66.70919489860536,2.9030649662017822,57.90306496620178,4.403064966201782,8.806129932403564,2.9030649662017822,5.903064966201782
26,1,1,12,9,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,23.202376763025924,278.42852115631104,6.535710096359253,39.535710096359246,25.53571009635925,229.82139086723328,6.535710096359253,39.535710096359246,4,1,20.79049491882324,83.16197967529297,5.540494918823242,63.54049491882324,8.540494918823242,8.540494918823242,8.540494918823242,8.540494918823242
27,1,1,12,9,1.0,3,1,1,0.0,0,0,0,2.3333333333333335,7,2,3,0.0,0,0,0,24.325535694758102,291.9064283370972,7.6588690280914316,40.65886902809143,26.65886902809143,239.92982125282288,7.6588690280914316,40.65886902809143,3,0,25.99586733182271,77.98760199546814,6.66253399848938,64.66253399848938,0.0,0.0,0.0,0.0
28,1,1,12,9,1.0,3,1,1,0.0,0,0,0,2.3333333333333335,7,2,3,0.0,0,0,0,25.416106621424362,304.99327945709234,8.74943995475769,41.74943995475768,27.74943995475769,249.74495959281919,8.74943995475769,41.74943995475768,3,0,27.085783322652176,81.25734996795654,7.752449989318848,65.75244998931885,0.0,0.0,0.0,0.0
29,1,2,14,3,1.0,4,1,1,0.0,0,0,0,2.0,8,1,3,0.0,0,0,0,23.067436422620503,322.944109916687,4.638864994049072,43.63886499404907,22.305531660715737,66.91659498214722,16.638864994049072,31.638864994049072,4,0,24.14365792274475,96.574631690979,3.6436579227447514,69.64365792274475,0.0,0.0,0.0,0.0
30,1,1,15,11,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,25.814676221211748,387.22014331817627,4.881342887878418,47.88134288787842,27.517706524242055,302.69477176666265,8.881342887878418,47.88134288787842,4,1,28.38477110862732,113.53908443450928,7.8847711086273184,73.8847711086273,7.8847711086273184,7.8847711086273184,7.8847711086273184,7.8847711086273184
31,1,1,15,11,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,26.532683308919268,397.99024963378906,5.5993499755859375,48.59934997558594,28.235713611949574,310.5928497314453,9.599349975585938,48.59934997558594,4,1,29.10407090187073,116.41628360748292,8.604070901870728,74.60407090187074,8.604070901870728,8.604070901870728,8.604070901870728,8.604070901870728
32,1,2,17,4,1.0,4,1,1,0.0,0,0,0,2.0,8,1,3,0.0,0,0,0,27.444005545447855,466.5480942726135,4.502829074859619,52.50282907485962,25.75282907485962,103.01131629943848,9.50282907485962,40.50282907485962,4,0,33.00566291809082,132.02265167236328,12.50566291809082,78.5056629180908,0.0,0.0,0.0,0.0
33,1,1,17,13,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,28.37376337892869,482.3539774417877,5.432586908340454,53.43258690834046,28.89412536987891,375.6236298084259,5.432586908340454,53.43258690834046,4,1,33.936542987823486,135.74617195129395,13.436542987823485,79.43654298782349,13.436542987823485,13.436542987823485,13.436542987823485,13.436542987823485
34,1,1,17,13,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,28.6519535148845,487.0832097530365,5.710777044296265,53.71077704429626,29.172315505834728,379.24010157585144,5.710777044296265,53.71077704429626,4,1,34.213973999023445,136.85589599609378,13.713973999023438,79.71397399902344,13.713973999023438,13.713973999023438,13.713973999023438,13.713973999023438
35,1,1,20,15,1.0,4,1,1,1.0,1,1,1,2.0,8,1,3,1.0,1,1,1,27.571024942398072,551.4204988479613,3.7710249423980713,56.77102494239807,28.437691609064736,426.56537413597107,3.7710249423980713,56.77102494239807,4,1,37.27437996864319,149.09751987457275,16.77437996864319,82.77437996864319,16.77437996864319,16.77437996864319,16.77437996864319,16.77437996864319
36,1,1,20,15,1.0,3,1,1,0.0,0,0,0,2.3333333333333335,7,2,3,0.0,0,0,0,29.937010097503663,598.7402019500732,6.137010097503662,59.137010097503655,30.803676764170326,462.05515146255493,6.137010097503662,59.137010097503655,3,0,46.47396930058798,139.42190790176392,27.14063596725464,85.14063596725464,0.0,0.0,0.0,0.0
37,1,1,22,17,1.0,3,1,1,0.0,0,0,0,2.3333333333333335,7,2,3,0.0,0,0,0,29.623279788277365,651.7121553421019,2.3960070610046387,61.39600706100464,29.631301178651697,503.73212003707886,2.3960070610046387,61.39600706100464,3,0,48.73347433408102,146.200423002243,29.40014100074768,87.40014100074768,0.0,0.0,0.0,0.0
