cpus_per_task,time_limit,job_name,user_id,count_queue,count_queue_user,mean_req_cpus,sum_req_cpus,min_req_cpus,max_req_cpus,mean_req_cpus_user,sum_req_cpus_user,min_req_cpus_user,max_req_cpus_user,mean_timelimit,sum_timelimit,min_timelimit,max_timelimit,mean_timelimit_user,sum_timelimit_user,min_timelimit_user,max_timelimit_user,mean_now_time_waiting,sum_now_time_waiting,min_now_time_waiting,max_now_time_waiting,mean_now_time_waiting_user,sum_now_time_waiting_user,min_now_time_waiting_user,max_now_time_waiting_user,count_running,count_running_user,mean_now_time_running,sum_now_time_running,min_now_time_running,max_now_time_running,mean_now_time_running_user,sum_now_time_running_user,min_now_time_running_user,max_now_time_running_user
1,1,job_226_test_only,10001,109,48,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,170.4230439553567,18576.11179113388,5.982676982879639,469.98267698287964,95.02434364954631,4561.168495178223,6.982676982879639,213.98267698287964,4,0,33.737037897109985,134.94815158843994,0.9870378971099854,57.987037897109985,0,0.0,0,0
1,1,job_226,10001,109,48,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,170.45420502522668,18579.50834774971,6.013838052749634,470.01383805274963,95.0555047194163,4562.664226531982,7.013838052749634,214.01383805274963,4,0,33.7669460773468,135.0677843093872,1.0169460773468018,58.0169460773468,0,0.0,0,0
1,1,job_227_test_only,10002,109,38,1.0,3,1,1,1.0,3,1,1,1.6666666666666667,5,1,2,1.6666666666666667,5,1,2,171.8450350652047,18731.108822107315,7.404668092727661,471.40466809272766,236.43098388220133,8984.377387523651,10.404668092727661,416.40466809272766,3,3,27.078295628229778,81.23488688468933,2.4116289615631104,59.41162896156311,27.078295628229778,81.23488688468933,2.4116289615631104,59.41162896156311
1,1,job_227,10002,109,38,1.0,3,1,1,1.0,3,1,1,1.6666666666666667,5,1,2,1.6666666666666667,5,1,2,171.88930486539087,18735.934230327606,7.448937892913818,471.4489378929138,236.4752536823875,8986.059639930725,10.448937892913818,416.4489378929138,3,3,27.11957661310832,81.35872983932495,2.4529099464416504,59.45290994644165,27.11957661310832,81.35872983932495,2.4529099464416504,59.45290994644165
1,2,job_228__test_only,10003,111,23,1.0,3,1,1,0,0,0,0,1.6666666666666667,5,1,2,0,0,0,0,169.5946473839047,18825.00585961342,1.2342870235443115,472.2342870235443,223.32124354528344,5136.388601541519,8.234287023544312,472.2342870235443,3,0,27.907097736994427,83.72129321098328,3.240431070327759,60.24043107032776,0,0.0,0,0
1,2,job_228,10003,111,23,1.0,3,1,1,0,0,0,0,1.6666666666666667,5,1,2,0,0,0,0,169.65266344568752,18831.445642471313,1.2923030853271484,472.29230308532715,223.37925960706627,5137.722970962524,8.292303085327148,472.29230308532715,3,0,27.962359587351482,83.88707876205444,3.2956929206848145,60.295692920684814,0,0.0,0,0
1,1,job_229_test_only,10002,110,38,1.0,4,1,1,1.0,4,1,1,1.75,7,1,2,1.75,7,1,2,169.10137282284822,18601.151010513306,2.992281913757324,473.9922819137573,228.07122928217836,8666.706712722778,2.992281913757324,415.9922819137573,4,4,22.74894690513611,90.99578762054443,1.9989469051361084,61.99894690513611,22.74894690513611,90.99578762054443,1.9989469051361084,61.99894690513611
1,1,job_229,10002,110,38,1.0,4,1,1,1.0,4,1,1,1.75,7,1,2,1.75,7,1,2,169.14834080609407,18606.31748867035,3.039249897003174,474.0392498970032,228.11819726542421,8668.49149608612,3.039249897003174,416.0392498970032,4,4,22.793097019195557,91.17238807678223,2.0430970191955566,62.04309701919556,22.793097019195557,91.17238807678223,2.0430970191955566,62.04309701919556
1,1,job_230_test_only,10001,110,49,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,170.67112289342012,18773.823518276215,4.562031984329224,475.5620319843292,98.66407280065576,4834.539567232132,5.562031984329224,219.56203198432922,4,0,24.319036960601807,97.27614784240723,3.5690369606018066,63.56903696060181,0,0.0,0,0
1,1,job_230,10001,110,49,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,170.71638284596528,18778.802113056183,4.60729193687439,475.6072919368744,98.70933275320093,4836.757304906845,5.60729193687439,219.6072919368744,4,0,24.361025094985962,97.44410037994385,3.611025094985962,63.61102509498596,0,0.0,0,0
1,1,job_231_test_only,10001,112,50,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,167.41240767070227,18750.189659118652,4.028479099273682,479.0284790992737,100.16847909927368,5008.423954963684,4.028479099273682,223.02847909927368,4,0,11.282480955123901,45.129923820495605,1.0324809551239014,27.0324809551239,0,0.0,0,0
1,1,job_231,10001,112,50,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,167.45019248553686,18754.421558380127,4.066263914108276,479.0662639141083,100.20626391410828,5010.313195705414,4.066263914108276,223.06626391410828,4,0,11.31987190246582,45.27948760986328,1.0698719024658203,27.06987190246582,0,0.0,0,0
1,1,job_232_test_only,10001,113,51,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,169.62069294937945,19167.138303279877,3.7180380821228027,482.7180380821228,101.89450867035809,5196.619942188263,3.7180380821228027,226.7180380821228,4,0,14.973037958145142,59.892151832580566,4.723037958145142,30.72303795814514,0,0.0,0,0
1,1,job_232,10001,113,51,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,169.6593248654256,19171.50370979309,3.7566699981689453,482.75666999816895,101.93314058640424,5198.590169906616,3.7566699981689453,226.75666999816895,4,0,15.010210037231445,60.04084014892578,4.760210037231445,30.760210037231445,0,0.0,0,0
1,2,job_233_test_only,10002,113,38,1.0,4,1,1,1.0,4,1,1,1.75,7,1,2,1.75,7,1,2,170.33345482834673,19247.68039560318,4.430799961090088,483.4307999610901,226.5623789084585,8609.370398521423,9.430799961090088,418.4307999610901,4,4,15.687336921691895,62.74934768676758,5.4373369216918945,31.437336921691895,15.687336921691895,62.74934768676758,5.4373369216918945,31.437336921691895
1,2,job_233,10002,113,38,1.0,4,1,1,1.0,4,1,1,1.75,7,1,2,1.75,7,1,2,170.38045094498491,19252.990956783295,4.4777960777282715,483.47779607772827,226.60937502509668,8611.156250953674,9.477796077728271,418.47779607772827,4,4,15.731493949890137,62.92597579956055,5.481493949890137,31.481493949890137,15.731493949890137,62.92597579956055,5.481493949890137,31.481493949890137
1,2,job_234__test_only,10003,113,24,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,172.09328196534014,19446.540862083435,6.190627098083496,485.1906270980835,226.98229376475015,5447.575050354004,13.190627098083496,485.1906270980835,4,0,17.447887897491455,69.79155158996582,7.197887897491455,33.197887897491455,0,0.0,0,0
1,2,job_234,10003,113,24,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,172.1496448326955,19452.90986609459,6.246989965438843,485.24698996543884,227.0386566321055,5448.927759170532,13.246989965438843,485.24698996543884,4,0,17.50066089630127,70.00264358520508,7.2506608963012695,33.25066089630127,0,0.0,0,0
1,2,job_235__test_only,10003,113,24,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,172.93200681694842,19541.31677031517,7.0293519496917725,486.0293519496918,227.82101861635843,5467.7044467926025,14.029351949691772,486.0293519496918,4,0,18.285759925842285,73.14303970336914,8.035759925842285,34.035759925842285,0,0.0,0,0
1,2,job_235,10003,113,24,1.0,4,1,1,0,0,0,0,1.75,7,1,2,0,0,0,0,172.97949979790545,19546.683477163315,7.076844930648804,486.0768449306488,227.86851159731546,5468.844278335571,14.076844930648804,486.0768449306488,4,0,18.330631971359253,73.32252788543701,8.080631971359253,34.08063197135925,0,0.0,0,0
